"Time","cpu_utilization"
1700143380000,0.05913551233727399
1700143385000,0.05913551233727399
1700143390000,0.05957520838343522
1700143395000,0.059575113237087196
1700143400000,0.059575113237087196
1700143405000,0.059575113237087196
1700143410000,0.0589571306898834
1700143415000,0.0589571306898834
1700143420000,0.05950181745426131
1700143425000,0.05950172533150022
1700143430000,0.05950172533150022
1700143435000,0.05950172533150022
1700143440000,0.05892143581322051
1700143445000,0.05892143581322051
1700143450000,0.0594222481080694
1700143455000,0.059422154889351764
1700143460000,0.059422154889351764
1700143465000,0.059422154889351764
1700143470000,0.05878957597118084
1700143475000,0.05878957597118084
1700143480000,0.05941342752677303
1700143485000,0.059413334347168445
1700143490000,0.059413334347168445
1700143495000,0.059413334347168445
1700143500000,0.05890794212791273
1700143505000,0.05890794212791273
1700143510000,0.0594615601416556
1700143515000,0.059461560141656045
1700143520000,0.059461560141656045
1700143525000,0.059461560141656045
1700143530000,0.0587757678823817
1700143535000,0.0587757678823817
1700143540000,0.058814352851509155
1700143545000,0.058814354002111324
1700143550000,0.058814354002111324
1700143555000,0.058814354002111324
1700143560000,0.05618262933578544
1700143565000,0.05618262933578544
1700143570000,0.05820156753748196
1700143575000,0.05820156753748196
1700143580000,0.05820156753748196
1700143585000,0.05820156753748196
1700143590000,0.059136683674344326
1700143595000,0.059136683674344326
1700143600000,0.059701727659219994
1700143605000,0.05970163872981904
1700143610000,0.05970163872981904
1700143615000,0.05970163872981904
1700143620000,0.05961873232685866
1700143625000,0.05961873232685888
1700143630000,0.060106191421580135
1700143635000,0.06010619142157991
1700143640000,0.06010619142157958
1700143645000,0.060106191421580024
1700143650000,0.060135411692179175
1700143655000,0.06013541170450465
1700143660000,0.06075435501610704
1700143665000,0.06075424990190381
1700143670000,0.06075424991551337
1700143675000,0.06075424992937928
1700143680000,0.060779285120647564
1700143685000,0.06077928513980513
1700143690000,0.06140141705147961
1700143695000,0.06140130120532017
1700143700000,0.06140130122214271
1700143705000,0.061401301239300654
1700143710000,0.06139988780575578
1700143715000,0.06139988780575567
1700143720000,0.05396940284731
1700143725000,0.053968857755209654
1700143730000,0.05396848806381099
1700143735000,0.05396819687064264
1700143740000,0.053968702868435026
1700143745000,0.05396870287934952
1700143750000,0.05438448330817652
1700143755000,0.054384415881100656
1700143760000,0.07509951756931937
1700143765000,0.07509938112991815
1700143770000,0.07511226714884767
1700143775000,0.07511215949197608
1700143780000,0.07221010918046727
1700143785000,0.07220995198301344
1700143790000,0.0714486488647405
1700143795000,0.07144858007319582
1700143800000,0.07147073213955002
1700143805000,0.07147067470350071
1700143810000,0.06894829618106513
1700143815000,0.06894817145805265
1700143820000,0.06858721555320507
1700143825000,0.06858717680634907
1700143830000,0.06855820154649517
1700143835000,0.06855816797910447
1700143840000,0.06668709844670512
1700143845000,0.0666869842988495
1700143850000,0.06644031663949523
1700143855000,0.06644029285444941
1700143860000,0.06398835797369878
1700143865000,0.06398833682172084
1700143870000,0.06555181716116815
1700143875000,0.06555179730345267
1700143880000,0.06756065325431265
1700143885000,0.06756063424705683
1700143890000,0.06762045087337942
1700143895000,0.06762043371227844
1700143900000,0.0667311813675927
1700143905000,0.06673106833546183
1700143910000,0.06645173065582127
1700143915000,0.06645171722264953
1700143920000,0.06645397060875807
1700143925000,0.06645395827217537
1700143930000,0.06588599091849523
1700143935000,0.06588598000785456
1700143940000,0.06575849301376135
1700143945000,0.06575848298113351
1700143950000,0.06578247488278927
1700143955000,0.06578246566396057
1700143960000,0.06553088502548571
1700143965000,0.06553085253136137
1700143970000,0.06538168751544687
1700143975000,0.06538167970054992
1700143980000,0.0654420882252642
1700143985000,0.06544208102059323
1700143990000,0.06573853906548571
1700143995000,0.06573853243374284
1700144000000,0.06567182322869486
1700144005000,0.06567181700194319
1700144010000,0.0657731669998941
1700144015000,0.0657731613208356
1700144020000,0.06647480334740463
1700144025000,0.06647479797939693
1700144030000,0.06647479276903123
1700144035000,0.06647478770946341
1700144040000,0.06674048492040863
1700144045000,0.06674048492040852
1700144050000,0.06917879618742784
1700144055000,0.06917866821339741
1700144060000,0.06907157995807234
1700144065000,0.0690715758462494
1700144070000,0.06952282494484857
1700144075000,0.06952282083114536
1700144080000,0.07188620761973508
1700144085000,0.07188586323573132
1700144090000,0.07174732361472291
1700144095000,0.07174732093864516
1700144100000,0.07279315835614741
1700144105000,0.07279315486146626
1700144110000,0.07790145255811276
1700144115000,0.07790133720252834
1700144120000,0.07778235092513763
1700144125000,0.0777823484216702
1700144130000,0.08014607224835568
1700144135000,0.08014607389875827
1700144140000,0.08798340958113482
1700144145000,0.0879822917124824
1700144150000,0.08793754903106571
1700144155000,0.08793756092835792
1700144160000,0.07025429782560244
1700144165000,0.07025429525630644
1700144170000,0.06218645515011256
1700144175000,0.062186452614883314
1700144180000,0.06297752922709826
1700144185000,0.06297767035214374
1700144190000,0.06656850535431913
1700144195000,0.06656850055362695
1700144200000,0.06603750355457816
1700144205000,0.06603749899572797
1700144210000,0.06578800304181909
1700144215000,0.06578799865438179
1700144220000,0.06578799434967664
1700144225000,0.0657879901253835
1700144230000,0.06528783510755976
1700144235000,0.06528783108459912
1700144240000,0.06512588651546358
1700144245000,0.06512588264574604
1700144250000,0.06512587884509591
1700144255000,0.06512587511168011
1700144260000,0.06466211901059726
1700144265000,0.0646621154316187
1700144270000,0.06442617834992692
1700144275000,0.06442617489233282
1700144280000,0.06442577364468616
1700144285000,0.06442577364468616
1700144290000,0.0638586036764267
1700144295000,0.0638586036764267
1700144300000,0.0643557934563197
1700144305000,0.06435569003678587
1700144310000,0.06435569003678587
1700144315000,0.06435569003678587
1700144320000,0.06075138823714843
1700144325000,0.06075138650953582
1700144330000,0.06056337956894964
1700144335000,0.060563377894153336
1700144340000,0.06056337624775243
1700144345000,0.060563186247852396
1700144350000,0.061686358036940225
1700144355000,0.061686358036940225
1700144360000,0.061484312790625606
1700144365000,0.06148421661876302
1700144370000,0.06148421661876302
1700144375000,0.06148421786606273
1700144380000,0.060963663448397654
1700144385000,0.060963663448397654
1700144390000,0.06121486108488461
1700144395000,0.06121476658989056
1700144400000,0.06121476658989056
1700144405000,0.06121466976132939
1700144410000,0.06087847611967545
1700144415000,0.06087847611967545
1700144420000,0.061207240708175625
1700144425000,0.06120714617026313
1700144430000,0.06120714617026313
1700144435000,0.06120705438703666
1700144440000,0.06109458516119903
1700144445000,0.06109458516119903
1700144450000,0.05939322280986592
1700144455000,0.05939313088022635
1700144460000,0.05939313088022635
1700144465000,0.059393039074796095
1700144470000,0.05993706599463566
1700144475000,0.05993706599463566
1700144480000,0.061428591164894075
1700144485000,0.06142849634729575
1700144490000,0.06142849634729575
1700144495000,0.06142840165780872
1700144500000,0.06108770888323467
1700144505000,0.06108770888323467
1700144510000,0.06148939735471992
1700144515000,0.06148930243802431
1700144520000,0.06148930243802431
1700144525000,0.06148920764957422
1700144530000,0.06112013998973742
1700144535000,0.06112013998973742
1700144540000,0.06130663613876386
1700144545000,0.06130654146666159
1700144550000,0.06130654146666159
1700144555000,0.061306446922474556
1700144560000,0.06092782404701713
1700144565000,0.06092782404701713
1700144570000,0.06120458926110084
1700144575000,0.06120449600371647
1700144580000,0.06120449600371647
1700144585000,0.061204303220970147
1700144590000,0.06097618250080794
1700144595000,0.06097618250080794
1700144600000,0.061296582044317094
1700144605000,0.06129648735901194
1700144610000,0.06129648735901194
1700144615000,0.061296392801638566
1700144620000,0.06010490662603718
1700144625000,0.06010490604458296
1700144630000,0.05993867433629496
1700144635000,0.05993860752797686
1700144640000,0.05993860752797686
1700144645000,0.059938521435857095
1700144650000,0.06116974561504018
1700144655000,0.06116974561504018
1700144660000,0.061425788907810586
1700144665000,0.06142569134602027
1700144670000,0.06142569134602027
1700144675000,0.061425596609353095
1700144680000,0.061266633493440414
1700144685000,0.061266633493440414
1700144690000,0.061469868450842124
1700144695000,0.061469772734850214
1700144700000,0.061469772734850214
1700144705000,0.061469737419169945
1700144710000,0.061261533110829824
1700144715000,0.061261533110829824
1700144720000,0.06142196150430945
1700144725000,0.06142186640845848
1700144730000,0.06142186640845848
1700144735000,0.06142177339753352
1700144740000,0.06108334371473856
1700144745000,0.06108334371473856
1700144750000,0.059242248099019346
1700144755000,0.059242156311955396
1700144760000,0.059242156311955396
1700144765000,0.05924206660286324
1700144770000,0.05956799523703815
1700144775000,0.05956799523703815
1700144780000,0.06091879779891962
1700144785000,0.060918705964708164
1700144790000,0.060918705964708164
1700144795000,0.06091860918930958
1700144800000,0.06077360308548296
1700144805000,0.06077360308548296
1700144810000,0.060799640051747095
1700144815000,0.06079954607862348
1700144820000,0.06079954607862348
1700144825000,0.06079945223251182
1700144830000,0.06046989439995809
1700144835000,0.06046989439995809
1700144840000,0.060540177547307006
1700144845000,0.06054008388149179
1700144850000,0.06054008388149179
1700144855000,0.060539998329247835
1700144860000,0.06039632939069928
1700144865000,0.06039632939069928
1700144870000,0.06058083819682658
1700144875000,0.06058083939680858
1700144880000,0.06058083939680858
1700144885000,0.0605807447262372
1700144890000,0.060279328982528635
1700144895000,0.060279328982528635
1700144900000,0.06047426320976046
1700144905000,0.060474171455931924
1700144910000,0.060474171455931924
1700144915000,0.06047407540892602
1700144920000,0.06043398739708583
1700144925000,0.06043398739708583
1700144930000,0.05899393445131462
1700144935000,0.058993852475000996
1700144940000,0.058993852475000996
1700144945000,0.05899385351127484
1700144950000,0.06036445491465514
1700144955000,0.06036445491465514
1700144960000,0.0605408254862666
1700144965000,0.060540729182318787
1700144970000,0.060540729182318787
1700144975000,0.060540635609911964
1700144980000,0.06037692999689892
1700144985000,0.06037692999689892
1700144990000,0.06036854696409699
1700144995000,0.060368450716299815
1700145000000,0.060368450716299815

